"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00050128155618618,0.290435956089646,0.949,0.871,1,"0","SF3B1"
0.00106145110289354,0.29005521455385,0.934,0.827,1,"0","SNRPD3"
0.000207925875083408,0.289247922123125,0.67,0.464,1,"0","MTRNR2L6"
0.001521095919493,0.289187696439795,0.553,0.383,1,"0","BTBD10"
0.00421954669754823,0.289017840337528,0.508,0.375,1,"0","PNPT1"
0.000417730578948801,0.287476882807353,0.934,0.75,1,"0","TXNDC17"
0.00279585348561631,0.28666319807511,0.797,0.673,1,"0","C14orf119"
0.00327507039040562,0.28642809311891,0.827,0.714,1,"0","MMADHC"
0.00271871550155392,0.285732227269596,0.888,0.762,1,"0","SCAND1"
0.00249804614937912,0.284403955843101,0.685,0.544,1,"0","NCBP2"
0.00123031309227722,0.284064139548281,0.69,0.5,1,"0","MTIF3"
0.0017952683386593,0.283875270558405,0.858,0.77,1,"0","C9orf16"
0.0027866058529376,0.282770699553715,0.721,0.597,1,"0","SHC1"
0.000450087989832146,0.281345734012759,0.503,0.347,1,"0","NSMCE2"
0.00477728508237313,0.280674506772109,0.97,0.891,1,"0","TBCA"
0.000284164004157067,0.280272962933292,0.99,0.948,1,"0","FCGRT"
0.00743452288986619,0.280111840969728,0.797,0.702,1,"0","KXD1"
0.00680756483332349,0.279963492179107,0.97,0.875,1,"0","LAMTOR5"
0.00335918397661158,0.279012986292269,0.822,0.665,1,"0","GTF2H5"
0.00872982516234518,0.278603012176093,0.523,0.391,1,"0","MED19"
0.00514227353121023,0.278528398167439,0.731,0.577,1,"0","VPS25"
0.0015163097959661,0.278525737191395,0.985,0.927,1,"0","ROMO1"
0.000165101690660488,0.277855329125856,0.975,0.895,1,"0","OSTC"
0.000101898816454393,0.277201250822603,1,0.98,1,"0","IFITM2"
0.00627753046485868,0.275167600960566,0.543,0.395,1,"0","NANS"
0.00104133822011183,0.274685364216266,0.975,0.899,1,"0","C4orf3"
3.13310556363271e-05,0.274558672215133,1,0.992,0.707517898379538,"0","TMA7"
0.00515999842149074,0.273005047846235,0.67,0.536,1,"0","MTF2"
0.00564369352508378,0.272845186017805,0.503,0.367,1,"0","ZDHHC4"
0.00336499437019999,0.271980358369381,0.883,0.75,1,"0","PPDPF"
0.00500096307769423,0.271730862105604,0.949,0.859,1,"0","NDUFA12"
0.00300361317877576,0.271372987233522,0.99,0.944,1,"0","UQCRH"
0.00564797094669265,0.271083595500232,0.959,0.895,1,"0","LAMTOR4"
0.00326007969719146,0.270357219896412,0.746,0.569,1,"0","TM2D1"
0.00834110175959782,0.270313043594101,0.553,0.456,1,"0","USP10"
0.00215243984310379,0.26967253194112,0.69,0.48,1,"0","CRNDE"
0.000906315105991721,0.269593808686725,0.914,0.766,1,"0","ARL6IP4"
0.00173136892585772,0.268879198545616,0.959,0.855,1,"0","SEC61B"
3.7922558783292e-05,0.267893884645312,1,1,0.8563672224443,"0","TPT1"
0.00397274916157539,0.267883826144485,0.883,0.77,1,"0","HNRNPF"
0.00693277243458746,0.267691598689981,0.959,0.891,1,"0","MYEOV2"
0.00288557721695946,0.26754303514339,0.797,0.661,1,"0","CUEDC2"
0.00874655779476034,0.266622573373652,0.777,0.613,1,"0","CISD1"
0.000519339957687417,0.266515141779502,0.939,0.815,1,"0","TOMM6"
0.00207050009649218,0.265849966534735,0.959,0.903,1,"0","RBX1"
0.00108497373348972,0.265387203464582,0.995,0.956,1,"0","GABARAP"
0.00628333066433235,0.264219489925127,0.853,0.754,1,"0","CCT6A"
0.0037053675210832,0.263369946427484,0.924,0.819,1,"0","NDUFS8"
0.00644598537686301,0.263296370103952,0.792,0.657,1,"0","TPRKB"
0.000301004039498263,0.261619200928551,0.594,0.431,1,"0","VPS41"
